Country;Category;DateTime;Value;Frequency;HistoricalDataSymbol;LastUpdate
United States;GDP Constant Prices;2001-03-31T00:00:00;13219.251;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2001-06-30T00:00:00;13301.394;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2001-09-30T00:00:00;13248.142;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2001-12-31T00:00:00;13284.881;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2002-03-31T00:00:00;13394.91;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2002-06-30T00:00:00;13477.356;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2002-09-30T00:00:00;13531.741;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2002-12-31T00:00:00;13549.421;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2003-03-31T00:00:00;13619.434;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2003-06-30T00:00:00;13741.107;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2003-09-30T00:00:00;13970.157;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2003-12-31T00:00:00;14131.379;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2004-03-31T00:00:00;14212.34;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2004-06-30T00:00:00;14323.017;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2004-09-30T00:00:00;14457.832;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2004-12-31T00:00:00;14605.595;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2005-03-31T00:00:00;14767.846;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2005-06-30T00:00:00;14839.707;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2005-09-30T00:00:00;14956.291;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2005-12-31T00:00:00;15041.232;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2006-03-31T00:00:00;15244.088;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2006-06-30T00:00:00;15281.525;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2006-09-30T00:00:00;15304.517;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2006-12-31T00:00:00;15433.643;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2007-03-31T00:00:00;15478.956;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2007-06-30T00:00:00;15577.779;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2007-09-30T00:00:00;15671.605;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2007-12-31T00:00:00;15767.146;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2008-03-31T00:00:00;15702.906;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2008-06-30T00:00:00;15792.773;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2008-09-30T00:00:00;15709.562;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2008-12-31T00:00:00;15366.607;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2009-03-31T00:00:00;15187.475;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2009-06-30T00:00:00;15161.772;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2009-09-30T00:00:00;15216.647;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2009-12-31T00:00:00;15379.155;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2010-03-31T00:00:00;15456.059;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2010-06-30T00:00:00;15605.628;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2010-09-30T00:00:00;15726.282;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2010-12-31T00:00:00;15807.995;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2011-03-31T00:00:00;15769.911;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2011-06-30T00:00:00;15876.839;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2011-09-30T00:00:00;15870.684;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2011-12-31T00:00:00;16048.702;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2012-03-31T00:00:00;16179.968;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2012-06-30T00:00:00;16253.726;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2012-09-30T00:00:00;16282.151;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2012-12-31T00:00:00;16300.035;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2013-03-31T00:00:00;16441.485;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2013-06-30T00:00:00;16464.402;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2013-09-30T00:00:00;16594.743;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2013-12-31T00:00:00;16712.76;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2014-03-31T00:00:00;16654.247;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2014-06-30T00:00:00;16868.109;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2014-09-30T00:00:00;17064.616;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2014-12-31T00:00:00;17141.235;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2015-03-31T00:00:00;17280.647;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2015-06-30T00:00:00;17380.875;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2015-09-30T00:00:00;17437.08;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2015-12-31T00:00:00;17462.579;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2016-03-31T00:00:00;17565.465;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2016-06-30T00:00:00;17618.581;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2016-09-30T00:00:00;17724.489;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2016-12-31T00:00:00;17812.56;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2017-03-31T00:00:00;17896.623;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2017-06-30T00:00:00;17996.802;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2017-09-30T00:00:00;18126.226;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2017-12-31T00:00:00;18296.685;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2018-03-31T00:00:00;18436.262;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2018-06-30T00:00:00;18590.004;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2018-09-30T00:00:00;18679.599;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2018-12-31T00:00:00;18721.281;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2019-03-31T00:00:00;18833.195;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2019-06-30T00:00:00;18982.528;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2019-09-30T00:00:00;19112.653;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2019-12-31T00:00:00;19202.31;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2020-03-31T00:00:00;18951.992;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2020-06-30T00:00:00;17258.205;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2020-09-30T00:00:00;18560.774;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2020-12-31T00:00:00;18767.778;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2021-03-31T00:00:00;19055.655;Quarterly;UNITEDSTAGDPCONPRI;2021-08-26T13:53:00
United States;GDP Constant Prices;2021-06-30T00:00:00;19368.31;Quarterly;UNITEDSTAGDPCONPRI;2021-09-30T13:02:00
United States;GDP Constant Prices;2021-09-30T00:00:00;19478.893;Quarterly;UNITEDSTAGDPCONPRI;2022-03-30T12:59:00
United States;GDP Constant Prices;2021-12-31T00:00:00;19806.29;Quarterly;UNITEDSTAGDPCONPRI;2022-06-29T13:02:00
United States;GDP Constant Prices;2022-03-31T00:00:00;19727.9;Quarterly;UNITEDSTAGDPCONPRI;2022-06-29T13:02:00
