year;open_abs;high_abs;low_abs;close_abs;close_rel_chg;vol_abs;vol_rel_chg;range_abs;range_rel;1d_rel_chg;5d_rel_chg;10d_rel_chg;20d_rel_chg
1988;283.63;283.95;282.28;282.28;-0.004864979;170590000;-0.127014994;1.67;0.005916112;0.000354258;-0.011725946;-0.029580558;-0.056893864
1988;282.28;282.84;281.87;282.38;0.000354258;155190000;-0.090274928;0.97;0.003435087;-0.003541327;-0.011757207;-0.025603796;-0.053721935
1988;282.37;282.52;280.54;281.38;-0.003541327;181550000;0.169856305;1.98;0.007036747;-0.014571043;-0.008245078;-0.028608999;-0.043997441
1988;281.35;281.38;276;277.28;-0.014571043;196540000;0.082566786;5.38;0.01940277;0.004508078;0.006924409;-0.012947201;-0.036244951
1988;277.29;279.48;277.28;278.53;0.004508078;146300000;-0.255622265;2.2;0.007898611;0.001579722;-0.007970416;-0.038092845;-0.035507845
1988;278.54;279.39;277.14;278.97;0.001579722;143460000;-0.019412167;2.25;0.008065383;0.000322615;-0.018066459;-0.040326917;-0.028891996
1988;278.97;279.57;278.01;279.06;0.000322615;151250000;0.05430085;1.56;0.005590196;0;-0.014011324;-0.038414678;-0.019207339
1988;279.07;279.45;277.08;279.06;0;161300000;0.066446281;2.37;0.008492797;0.000501684;-0.020533219;-0.054611911;-0.023543324
1988;279.04;280.37;279.04;279.2;0.000501684;152980000;-0.051580905;1.33;0.00476361;-0.010351003;-0.019734957;-0.052292264;-0.026468481
1988;279.11;279.2;276.31;276.31;-0.010351003;143580000;-0.061445941;2.89;0.010459267;-0.008613514;-0.030364446;-0.035612175;-0.00499439
1988;276.3;276.31;273.62;273.93;-0.008613514;133870000;-0.067627803;2.69;0.009820027;0.004453693;-0.022670025;-0.028145877;0.013361078
1988;273.95;275.8;273.93;275.15;0.004453693;141660000;0.058190782;1.87;0.006796293;-0.006614574;-0.024750136;-0.028856987;0.010830456
1988;275.14;275.15;272.15;273.33;-0.006614574;153140000;0.081039108;3;0.010975744;0.001317089;-0.034793107;-0.015841657;0.011926975
1988;273.32;274.37;272.98;273.69;0.001317089;128920000;-0.158155936;1.39;0.005078739;-0.021082246;-0.033212759;-0.023603347;0.012203588
1988;273.65;273.69;267.92;267.92;-0.021082246;135500000;0.051039404;5.77;0.021536279;-0.000746491;-0.005412063;0.002687369;0.032099134
1988;267.93;269.25;266.79;267.72;-0.000746491;142900000;0.054612546;2.46;0.009188705;0.002315852;-0.005602869;0.011915434;0.032085761
1988;267.73;268.75;267.72;268.34;0.002315852;115170000;-0.194051784;1.03;0.003838414;-0.016844302;-0.004211076;0.019974659;0.02597451
1988;268.41;268.41;262.85;263.82;-0.016844302;161710000;0.404098289;5.56;0.021074975;0.002956561;0.019634599;0.032863316;0.039648245
1988;264.61;265.63;263.45;264.6;0.002956561;141280000;-0.12633727;2.18;0.008238851;0.007067271;0.009939531;0.027248677;0.044179894
1988;264.6;266.62;264.6;266.47;0.007067271;119320000;-0.155436014;2.02;0.007580591;-0.000938192;0.008143506;0.031748414;0.04668443
1988;266.35;266.47;263.41;266.22;-0.000938192;120430000;0.009302715;3.06;0.011494253;0.003718729;0.017617008;0.042709038;0.042258283
1988;266.19;267.85;265.42;267.21;0.003718729;127000000;0.054554513;2.43;0.009093971;0.006698851;0.024288013;0.040866734;0.038059953
1988;267.22;269.56;267.21;269;0.006698851;112010000;-0.118031496;2.35;0.008736059;-0.006579926;0.012973978;0.028215613;0.029256506
1988;268.99;269;266.47;267.23;-0.006579926;72090000;-0.35639675;2.53;0.0094675;0.005276354;0.017138794;0.036672529;0.039815889
1988;267.22;268.98;266.97;268.64;0.005276354;123480000;0.712858926;2.01;0.007482132;0.00844997;0.023414235;0.029332936;0.030486897
1988;268.6;271.31;268.13;270.91;0.00844997;127420000;0.031908001;3.18;0.011738216;0.010298623;0.024657635;0.019932819;0.022775091
1988;270.91;274.36;270.9;273.7;0.010298623;157810000;0.23850259;3.46;0.012641578;-0.004420899;0.016185605;0.005882353;0.020825722
1988;273.68;273.7;272.27;272.49;-0.004420899;129380000;-0.180153349;1.43;0.005247899;-0.002495504;0.015046424;0.006569048;0.019193365
1988;272.49;272.49;270.47;271.81;-0.002495504;124610000;-0.03686814;2.02;0.007431662;0.011478606;0.019204591;0.016482101;0.012876642
1988;274.93;275.62;271.81;274.93;0.011478606;144660000;0.160902014;3.81;0.013858073;0.00967519;0.00578329;0.014476412;0.016367803
1988;274.93;277.89;274.62;277.59;0.00967519;158340000;0.09456657;3.27;0.011779963;0.001945315;-0.004611117;-0.000432292;0.008717893
1988;277.59;279.01;277.34;278.13;0.001945315;148360000;-0.063028925;1.67;0.006004386;-0.005536979;-0.010139144;-0.002696581;0.00913242
1988;278.13;278.13;276.55;276.59;-0.005536979;124150000;-0.163184147;1.58;0.005712426;0.001590802;-0.008351712;0.001012329;0.015871868
1988;276.57;277.82;276.34;277.03;0.001590802;133770000;0.077486911;1.48;0.005342382;-0.001840956;-0.002671191;0.003032163;0.012092553
1988;277.03;278.82;276.52;276.52;-0.001840956;124160000;-0.071839725;2.3;0.008317662;-0.000759439;0.008643136;0.001121076;0.019853898
1988;276.52;276.52;274.58;276.31;-0.000759439;132340000;0.065882732;1.94;0.007021099;-0.003619123;0.004198183;0.002786725;0.024827187
1988;276.31;276.31;274.58;275.31;-0.003619123;132350000;7.55629E-05;1.73;0.006283826;-0.003741237;0.007518797;0.014855981;0.031092223
1988;275.32;275.62;274.01;274.28;-0.003741237;136820000;0.033774084;1.61;0.005869914;0.007328278;0.009442905;0.012541928;0.035948666
1988;274.28;276.29;274.28;276.29;0.007328278;196480000;0.436047361;2.01;0.007274965;0.00948279;0.005718629;-0.003546998;0.026276738
1988;276.29;279.31;275.61;278.91;0.00948279;162250000;-0.174216205;3.7;0.013265928;-0.005162956;-0.007457603;0.001864401;0.027320641
1988;278.91;280.45;277.47;277.47;-0.005162956;161090000;-0.007149461;2.98;0.0107399;-0.000324359;-0.001405557;0.009154143;0.034021696
1988;277.47;277.83;276.3;277.38;-0.000324359;147250000;-0.085914706;1.53;0.005515899;-0.001838633;0.007282428;0.011860985;0.033347754
1988;277.38;277.89;276.86;276.87;-0.001838633;150510000;0.022139219;1.03;0.003720157;0.003611803;0.003070033;0.014844512;0.02755806
1988;276.87;277.99;276.87;277.87;0.003611803;81760000;-0.45678028;1.12;0.004030662;-0.003742757;-0.009212941;0.009033001;0.038219311
1988;277.87;278.09;276.74;276.83;-0.003742757;87490000;0.07008317;1.35;0.004876639;0.000903081;0.009392046;0.018711845;0.044467724
1988;276.83;277.55;276.17;277.08;0.000903081;110630000;0.26448737;1.38;0.004980511;0.008373033;0.010574563;0.021979212;0.052728454
1988;277.08;279.42;277.08;279.4;0.008373033;131290000;0.186748622;2.34;0.008375089;-0.006012885;0.004545455;0.015998568;0.051610594
1988;279.39;279.78;277.72;277.72;-0.006012885;127210000;-0.031076243;2.06;0.007417543;-0.008677805;0.011738442;0.023116808;0.062184934
1989;277.72;277.72;273.81;275.31;-0.008677805;128500000;0.010140712;3.91;0.014202172;0.014964949;0.018415604;0.029929897;0.080491083
1989;275.31;279.75;275.31;279.43;0.014964949;149700000;0.164980545;4.44;0.015889489;0.002075654;0.009233082;0.025408868;0.063200086
1989;279.43;281.51;279.43;280.01;0.002075654;174040000;0.16259185;2.08;0.007428306;0.002357059;0.011285311;0.024641977;0.060104996
1989;280.01;282.06;280.01;280.67;0.002357059;161330000;-0.073029189;2.05;0.007303951;0.0011045;0.01140129;0.021234902;0.05807532
1989;280.67;281.89;280.32;280.98;0.0011045;163180000;0.011467179;1.57;0.005587586;-0.002135383;0.011246352;0.012527582;0.053598121
1989;280.98;281.58;279.44;280.38;-0.002135383;140420000;-0.139477877;2.14;0.007632499;0.005813539;0.011306085;0.02892503;0.068656823
1989;280.38;282.01;280.21;282.01;0.005813539;148950000;0.060746332;1.8;0.006382752;0.004113329;0.0160278;0.025282791;0.059005
1989;282.01;284.63;282.01;283.17;0.004113329;183000000;0.228600201;2.62;0.009252393;0.002472013;0.013207614;0.030087933;0.045520359
1989;283.17;284.12;282.71;283.87;0.002472013;132320000;-0.276939891;1.41;0.004967062;0.00095114;0.00972276;0.035051256;0.028710325
1989;283.87;284.88;283.63;284.14;0.00095114;117380000;-0.112908102;1.25;0.00439924;-0.002076441;0.001266981;0.038185402;0.029562892
1989;284.14;284.14;283.06;283.55;-0.002076441;143930000;0.226188448;1.08;0.003808852;0.01050961;0.017421971;0.049091871;0.029130665
1989;283.55;286.87;282.65;286.53;0.01050961;187450000;0.302369207;4.22;0.014727952;0.001326214;0.009108994;0.03685478;0.026908177
1989;286.53;287.9;286.14;286.91;0.001326214;192030000;0.024433182;1.76;0.006134328;-0.000975916;0.016660277;0.034610156;0.027534767
1989;286.9;287.04;285.75;286.63;-0.000975916;166120000;-0.134926834;1.29;0.004500576;-0.007431183;0.025084604;0.036074382;0.03534173
1989;287.85;287.98;284.5;284.5;-0.007431183;141640000;-0.147363352;3.48;0.012231986;0.014024605;0.036871705;0.04056239;0.040351494
1989;284.5;288.49;284.5;288.49;0.014024605;189620000;0.338746117;3.99;0.013830635;0.002253111;0.031127595;0.038614857;0.008388506
1989;288.49;289.15;287.97;289.14;0.002253111;183610000;-0.031694969;1.18;0.004081068;0.008819257;0.027495331;0.032890641;0.010064329
1989;289.14;292.62;288.13;291.69;0.008819257;212250000;0.15598279;4.49;0.015393054;0.007302273;0.01765573;0.014981659;-0.015633035
1989;291.69;296.08;291.69;293.82;0.007302273;254870000;0.200800942;4.39;0.01494112;0.00398203;0.010720849;-0.0061262;-0.020420666
1989;293.82;295.13;293.54;294.99;0.00398203;167830000;-0.341507435;1.59;0.005390013;0.008407065;0.003559443;-0.008305366;-0.020780365
1989;294.99;297.51;293.57;297.47;0.008407065;194050000;0.156229518;3.94;0.013245033;-0.00127744;0.007261236;-0.019027129;-0.034827041
1989;297.47;298.33;296.22;297.09;-0.00127744;215640000;0.111259985;2.11;0.007102225;-0.000841496;0.005250934;-0.009593053;-0.024033121
1989;297.09;297.92;295.81;296.84;-0.000841496;183430000;-0.149369319;2.11;0.007108206;0.000437946;-0.002627678;-0.006838701;-0.019067511
1989;296.84;297.66;296.15;296.97;0.000437946;172980000;-0.056969961;1.51;0.005084689;-0.003131629;-0.01666835;-0.000707142;-0.007273462
1989;296.97;296.99;294.96;296.04;-0.003131629;150980000;-0.127182333;2.03;0.006857181;0.01212674;-0.011822727;-0.000202675;-0.007330091
1989;296.04;300.34;295.78;299.63;0.01212674;217260000;0.438998543;4.56;0.01521877;-0.003270701;-0.026098855;-0.02910256;-0.018522845
1989;299.62;300.57;298.41;298.65;-0.003270701;189420000;-0.128141397;2.16;0.007232546;-0.008672359;-0.014766449;-0.022099448;-0.015804453
1989;298.65;298.79;295.16;296.06;-0.008672359;224220000;0.18371872;3.63;0.012261028;-0.013645883;-0.004222117;-0.030162805;-0.010741066
1989;296.06;296.06;291.96;292.02;-0.013645883;173560000;-0.22593881;4.1;0.014040134;0.0017807;0.016231765;-0.014382577;0.011300596
1989;292.02;293.07;290.88;292.54;0.0017807;143520000;-0.173081355;2.19;0.007486156;-0.002495385;0.011759076;-0.012579476;0.008887673
1989;292.54;294.37;291.41;291.81;-0.002495385;150610000;0.04940078;2.96;0.010143587;0.008327336;-0.003084199;-0.016106371;0.016654673
1989;291.81;294.42;291.49;294.24;0.008327336;154220000;0.023969192;2.93;0.009957858;0.001937194;-0.007442904;-0.014579935;0.017672648
1989;294.24;295.15;294.22;294.81;0.001937194;177450000;0.150628972;0.93;0.003154574;0.00661443;-0.026050677;-0.012313015;-0.007191072
1989;294.81;297.12;294.69;296.76;0.00661443;159520000;-0.101042547;2.43;0.008188435;-0.002628387;-0.030125354;-0.006570966;-0.023048928
1989;296.76;297.04;295.16;295.98;-0.002628387;141950000;-0.110142929;1.88;0.006351781;-0.017129536;-0.024055679;-0.00712886;-0.015710521
1989;295.98;295.98;290.76;290.91;-0.017129536;163140000;0.149277915;5.22;0.017943694;0.003918738;-0.013062459;0.010896841;-0.001443745
1989;290.91;292.05;289.83;292.05;0.003918738;150370000;-0.078276327;2.22;0.007601438;-0.01684643;-0.00719055;0.006437254;-0.010511899
1989;292.05;292.05;287.13;287.13;-0.01684643;160680000;0.068564208;4.92;0.017135096;0.002403093;0.014105109;0.020025772;0.011980636
1989;287.13;288.12;286.26;287.82;0.002403093;139900000;-0.129325367;1.86;0.006462372;0.003613369;0.024286012;0.026057953;0.013098464
1989;287.82;289.42;287.63;288.86;0.003613369;147430000;0.05382416;1.79;0.006196774;-0.006058298;0.017344042;0.021740636;0.012081977
1989;288.86;290.28;286.46;287.11;-0.006058298;177210000;0.201994167;3.82;0.013305005;0.009891679;0.02427641;0.033297342;0.018842952
1989;287.11;290.32;287.11;289.95;0.009891679;161980000;-0.085943231;3.21;0.011070874;0.004242111;0.013726505;0.032729781;0.016968443
1989;289.94;291.18;289.44;291.18;0.004242111;151790000;-0.062909001;1.74;0.005975685;0.012466516;0.005838313;0.005185796;0.017892712
1989;291.2;294.81;291.18;294.81;0.012466516;168880000;0.112589762;3.63;0.012313015;-0.003188494;0.001729928;-0.016586954;0.001696008
1989;294.81;295.16;293.5;293.87;-0.003188494;172500000;0.021435339;1.66;0.005648756;0.000714602;0.004321639;-0.008643278;0.008064791
1989;293.87;295.62;293.51;294.08;0.000714602;167620000;-0.028289855;2.11;0.007174918;-0.000510065;0.008807127;-0.012207563;0.004114527
1989;294.08;294.69;293.85;293.93;-0.000510065;143160000;-0.145925307;0.84;0.002857823;-0.003572279;0.01874596;-0.016840744;0.010989011
1989;293.93;293.93;291.6;292.88;-0.003572279;146830000;0.025635652;2.33;0.007955477;0.008331057;-0.00064873;-0.007887189;0.014442775
1989;292.88;296.18;292.88;295.32;0.008331057;140460000;-0.043383505;3.3;0.011174319;-0.000609508;-0.01828525;-0.012630367;0.010734119
1989;295.32;296.29;294.63;295.14;-0.000609508;139970000;-0.003488538;1.66;0.005624449;0.00518398;-0.012909128;-0.009453141;0.013044657
1989;295.14;296.78;295.14;296.67;0.00518398;167070000;0.193612917;1.64;0.005528028;0.009336974;-0.020831227;-0.013988607;-0.000910102
1989;296.67;299.99;296.66;299.44;0.009336974;196040000;0.173400371;3.33;0.011120759;-0.022542079;-0.034931873;-0.015261822;0.006411969
1989;299.44;299.44;291.08;292.69;-0.022542079;242900000;0.23903285;8.36;0.028562643;-0.009463938;-0.007243158;0.012641361;0.030851754
1989;292.69;292.69;288.56;289.92;-0.009463938;151260000;-0.377274599;4.13;0.014245309;0.004863411;0.00576021;0.018591336;0.055532561
1989;289.92;292.38;289.92;291.33;0.004863411;142010000;-0.061152982;2.46;0.008444033;-0.002883328;0.003501184;0.01685374;0.054302681
1989;291.33;291.46;289.9;290.49;-0.002883328;146570000;0.032110415;1.56;0.005370236;-0.005198114;0.006988192;0.016523805;0.054046611
1989;290.49;291.51;288.56;288.98;-0.005198114;153750000;0.048986832;2.95;0.010208319;0.005502111;0.020382033;0.028306457;0.071389023
1989;288.98;290.57;288.07;290.57;0.005502111;112960000;-0.265300813;2.5;0.008603779;0.003510342;0.020029597;0.022507485;0.062360189
1989;290.57;292.32;290.57;291.59;0.003510342;146420000;0.296211048;1.75;0.006001578;0.002606399;0.012757639;0.023663363;0.051990809
1989;291.59;292.75;291.42;292.35;0.002606399;144240000;-0.014888676;1.33;0.004549342;0.000581495;0.013305969;0.022712502;0.049871729
1989;292.35;293.8;291.5;292.52;0.000581495;159950000;0.108915696;2.3;0.00786271;0.008033639;0.009469438;0.01326405;0.058320799
1989;292.52;294.96;292.52;294.87;0.008033639;170960000;0.068834011;2.44;0.008274833;0.005154814;0.007766134;0.022009699;0.05008987
1989;294.87;297.04;294.62;296.39;0.005154814;164660000;-0.036850725;2.42;0.008164918;-0.003643848;0.002429232;0.017983063;0.042950167
1989;296.4;296.4;294.72;295.31;-0.003643848;160680000;-0.024171019;1.68;0.005688937;0.003149233;0.010768345;0.036266974;0.043378145
1989;295.31;296.43;295.28;296.24;0.003149233;165880000;0.03236246;1.15;0.003881988;-0.003206859;0.009283014;0.036828247;0.040237645
1989;296.22;296.24;294.52;295.29;-0.003206859;146530000;-0.116650591;1.72;0.005824782;0.006332758;0.003759017;0.036912865;0.042263538
1989;295.29;297.62;294.35;297.16;0.006332758;156950000;0.071111718;3.27;0.011004173;-0.00016826;0.0141338;0.041896621;0.03516624
1989;297.16;297.94;296.85;297.11;-0.00016826;123990000;-0.210003186;1.09;0.003668675;0.004644744;0.015516139;0.038975464;0.029921578
1989;297.11;298.87;297.11;298.49;0.004644744;146830000;0.184208404;1.76;0.005896345;0.001675098;0.025226976;0.027672619;0.022446313
1989;298.49;299.81;298.49;298.99;0.001675098;165200000;0.125110672;1.32;0.004414863;-0.008662497;0.027291883;0.026556072;0.022776681
1989;298.99;299;296.27;296.4;-0.008662497;141590000;-0.142917676;2.73;0.009210526;0.016734143;0.03302969;0.044466937;0.035593792
1989;296.4;301.38;296.4;301.36;0.016734143;169780000;0.199095981;4.98;0.016525086;0.001194585;0.027375896;0.027475445;0.041412264
1989;301.36;302.01;300.71;301.72;0.001194585;128540000;-0.24290258;1.3;0.004308631;0.014251624;0.023100888;0.024526051;0.047858942
1989;301.72;306.25;301.72;306.02;0.014251624;208650000;0.623230123;4.53;0.014802954;0.003692569;0.002385465;0.006862297;0.03025946
1989;306.02;307.68;305.36;307.15;0.003692569;191510000;-0.082147136;2.32;0.007553313;-0.003125509;-0.000716262;0.003288296;0.033631776
1989;307.15;307.96;304.53;306.19;-0.003125509;175970000;-0.081144588;3.43;0.011202195;0.011169535;0.011071557;0.005160195;0.038472844
1989;306.19;309.61;306.19;309.61;0.011169535;187310000;0.064442803;3.42;0.011046155;-0.00297148;9.68961E-05;-0.00645974;0.037563386
1989;309.61;309.61;307.83;308.69;-0.00297148;142100000;-0.241364583;1.78;0.005766303;-0.006284622;0.001392983;-0.008714244;0.043052901
1989;308.69;309.65;306.74;306.75;-0.006284622;165430000;0.164180155;2.91;0.009486553;0.000586797;0.004466178;-0.005085575;0.037718011
1989;306.78;307.3;306.07;306.93;0.000586797;146090000;-0.116907453;1.23;0.004007428;0.00863389;0.004007428;-0.003681621;0.039781058
1989;306.93;310.45;306.93;309.58;0.00863389;191170000;0.308576905;3.52;0.011370244;0.000193811;-0.005846631;-0.008495381;0.030977453
1989;309.58;309.65;308.48;309.64;0.000193811;158390000;-0.171470419;1.17;0.003778582;-0.00167937;-0.006556001;0.013564139;0.038593205
1989;309.64;309.64;307.4;309.12;-0.00167937;138050000;-0.128417198;2.24;0.007246377;-0.00323499;-0.010093168;0.022774327;0.032123447
1989;309.13;310.45;308.12;308.12;-0.00323499;172560000;0.249981891;2.33;0.007561989;0.00012982;-0.009509282;0.0232377;0.040244061
1989;308.12;308.52;307.11;308.16;0.00012982;171690000;-0.005041725;1.41;0.004575545;-0.001265576;-0.007658359;0.030244029;0.044814382
1989;308.16;308.4;307.32;307.77;-0.001265576;153130000;-0.108101811;1.08;0.003509114;-0.000519869;-0.002664327;0.033141632;0.057672938
1989;307.77;310.69;306.98;307.61;-0.000519869;180810000;0.180761445;3.71;0.012060726;-0.0052339;0.020252918;0.044309353;0.04687754
1989;307.61;307.61;304.74;306;-0.0052339;135130000;-0.252640894;2.87;0.009379085;-0.002647059;0.033202614;0.052222222;0.059607843
1989;306;306.99;304.06;305.19;-0.002647059;150090000;0.110708207;2.93;0.009600577;0.001998755;0.033061372;0.04302238;0.071299846
1989;305.19;306.25;304.85;305.8;0.001998755;146000000;-0.027250316;1.4;0.004578156;0.003760628;0.038194899;0.043623283;0.068508829
1989;305.8;307.34;305.8;306.95;0.003760628;151620000;0.038493151;1.54;0.005017104;0.022446653;0.035901613;0.039811044;0.064310148
1989;306.95;313.84;306.95;313.84;0.022446653;221490000;0.46082311;6.89;0.021953862;0.007392302;0.023578894;0.024694112;0.039510579
1989;313.84;316.16;313.84;316.16;0.007392302;179350000;-0.190256896;2.32;0.007338057;-0.002783401;0.018408401;0.009140941;0.024512905
1989;316.16;316.16;314.99;315.28;-0.002783401;173100000;-0.034848062;1.17;0.003710987;0.006977924;0.009642223;0.016620147;0.027118752
1989;315.28;317.94;315.11;317.48;0.006977924;191210000;0.104621606;2.83;0.008913947;0.001543404;0.005228676;0.014142623;0.008189492
1989;317.48;318.52;316.54;317.97;0.001543404;177480000;-0.071805868;1.98;0.006227003;0.010283989;0.003773941;0.023744378;0.010629934
1989;317.97;321.38;317.97;321.24;0.010283989;242410000;0.365844039;3.41;0.010615116;0.002303574;0.001089528;0.002459221;0.002023409
1989;321.24;323.06;320.45;321.98;0.002303574;185010000;-0.236788911;2.61;0.008106094;-0.011367166;-0.009099944;0.00701907;-0.002267222
1989;321.98;321.98;318.2;318.32;-0.011367166;187690000;0.014485703;3.78;0.011874843;0.002576024;0.006911284;0.027111083;0.006785625
1989;318.32;319.14;317.58;319.14;0.002576024;178600000;-0.048430923;1.56;0.004888137;9.40026E-05;0.008867582;0.023845334;0.009964279
1989;319.14;319.6;318.42;319.17;9.40026E-05;154470000;-0.135106383;1.18;0.003697089;0.007582166;0.019895354;0.023561112;0.027665507
1989;319.17;321.59;319.14;321.59;0.007582166;143120000;-0.073477051;2.45;0.007618396;-0.007898256;0.001368202;0.014459405;0.015578843
1989;321.59;322.53;317.83;319.05;-0.007898256;151780000;0.060508664;4.7;0.014731233;0.004607428;0.016267043;0.015232722;0.029431124
1989;319.05;321.3;318.68;320.52;0.004607428;162530000;0.070826196;2.62;0.008174217;0.004523899;0.020061151;0.010326969;0.01650443
1989;320.51;322.57;320.01;321.97;0.004523899;223160000;0.373038824;2.56;0.007951051;0.011025872;0.014846104;-0.005870112;-0.007112464
1989;321.97;325.63;321.97;325.52;0.011025872;229140000;0.026796917;3.66;0.011243549;-0.010721307;0.003594249;-0.012810273;-0.023162939
1989;325.52;325.93;322.02;322.03;-0.010721307;163420000;-0.286811556;3.91;0.012141726;0.006862715;0.013073316;-0.000434742;-0.008694842
1989;322.03;324.48;321.27;324.24;0.006862715;187570000;0.14777873;3.21;0.009900074;0.008358006;-0.001017765;-0.009221564;-0.011102887
1989;324.24;327.39;324.24;326.95;0.008358006;213710000;0.139361305;3.15;0.009634501;-0.000611714;-0.009542744;-0.019788959;-0.016516287
1989;326.95;327.37;325.92;326.75;-0.000611714;212310000;-0.006550934;1.45;0.004437643;-0.000183627;-0.02041316;-0.013557766;-0.005631217
1989;326.75;327.32;325.16;326.69;-0.000183627;173240000;-0.184023362;2.16;0.006611773;-0.001377453;-0.016345771;0.004009918;0.001163182
1989;326.69;326.69;323.73;326.24;-0.001377453;151460000;-0.125721542;2.96;0.009073075;-0.007141981;-0.013333742;0.001103482;0.007785679
1989;326.24;326.24;322.96;323.91;-0.007141981;164870000;0.088538228;3.28;0.01012627;-0.000246982;-0.008212158;0.013985366;0.018214936
1989;323.91;324.89;322.8;323.83;-0.000246982;170540000;0.034390732;2.09;0.006454004;-0.01158015;-0.010344934;0.006114319;0.018898805
1989;323.83;323.83;319.21;320.08;-0.01158015;179480000;0.052421719;4.62;0.014433892;0.003967758;0.00699825;-0.001249688;0.036740815
1989;319.96;321.36;318.69;321.35;0.003967758;244510000;0.362324493;2.67;0.008308698;0.001680411;0.020693947;-0.010487008;0.034510658
1989;321.35;321.89;320.4;321.89;0.001680411;130720000;-0.465379739;1.49;0.00462891;-0.001988257;0.014632328;-0.008263693;0.029388922
1989;321.89;322.78;321.03;321.25;-0.001988257;167650000;0.28251224;1.75;0.005447471;-0.002396887;0.022381323;-0.001898833;0.04507393
1989;321.25;321.87;319.25;320.48;-0.002396887;168830000;0.007038473;2.62;0.008175237;0.005741388;0.016631303;0.003338742;0.040657763
1989;320.48;322.34;320.2;322.32;0.005741388;176510000;0.045489546;2.14;0.006639365;0.017622239;-0.008190618;0.008035493;0.042132043
1989;322.32;328;322.32;328;0.017622239;198720000;0.125828565;5.68;0.017317073;-0.004268293;-0.03054878;-0.002835366;0.017286585
1989;328;328.15;326.31;326.6;-0.004268293;143600000;-0.277375201;1.84;0.005633803;0.005633803;-0.02256583;0.006674832;0.022290263
1989;326.6;329.19;326.59;328.44;0.005633803;171090000;0.19143454;2.6;0.00791621;-0.008007551;-0.02374863;0.004171234;0.02925953
1989;328.44;328.44;324.3;325.81;-0.008007551;158470000;-0.073762347;4.14;0.012706792;-0.018814647;-0.013075105;0.012706792;0.049660845
1989;325.81;325.81;319.54;319.68;-0.018814647;167100000;0.054458257;6.27;0.019613363;-0.005317818;0.01636011;0.038038038;0.070289039
1989;319.67;319.97;314.38;317.98;-0.005317818;170490000;0.020287253;5.59;0.017579722;0.003931065;0.028586704;0.045474558;0.088370338
1989;317.98;319.27;317.27;319.23;0.003931065;68870000;-0.596046689;2;0.006265075;0.004416878;0.029915735;0.037966357;0.076809824
1989;319.23;321.22;317.26;320.64;0.004416878;127710000;0.854363293;3.96;0.012350299;0.002838074;0.028599052;0.047062126;0.073914671
1989;320.64;321.55;320.45;321.55;0.002838074;140450000;0.099757263;1.1;0.00342093;0.010449386;0.026123464;0.037194838;0.072119422
1989;321.55;325.87;321.08;324.91;0.010449386;166430000;0.18497686;4.79;0.014742544;0.006647995;0.021328983;0.033824751;0.05850851
1989;324.93;327.07;324.91;327.07;0.006647995;131870000;-0.20765487;2.16;0.006604091;0.005228239;0.016418504;0.020179167;0.068303421
1989;327.07;330.42;327.07;328.78;0.005228239;171590000;0.301205733;3.35;0.010189184;0.003132794;0.007816777;0.015511892;0.062564633
1989;328.78;330.39;327.92;329.81;0.003132794;160550000;-0.064339414;2.47;0.00748916;0.000424487;0.017949729;0.024984082;0.051938995
1989;329.81;330.37;329.08;329.95;0.000424487;153820000;-0.041918405;1.29;0.003909683;0.005728141;0.010789514;0.036490377;0.055462949
1989;329.96;331.89;327.13;331.84;0.005728141;183480000;0.19282278;4.76;0.014344262;0.0018081;0.012234812;0.03106919;0.038874156
1989;331.78;333.02;331.02;332.44;0.0018081;131960000;-0.280793547;2;0.006016123;-0.003278787;0.003699916;0.04102996;0.031945614
1989;332.42;332.44;330.75;331.35;-0.003278787;152350000;0.15451652;1.69;0.005100347;0.013218651;0.007635431;0.037422665;0.040319903
1989;331.37;335.73;331.35;335.73;0.013218651;215740000;0.416081392;4.38;0.013046198;-0.006612456;0.006910315;0.025645608;0.029577339
1989;335.74;337.4;333.22;333.51;-0.006612456;204590000;-0.051682581;4.18;0.012533357;0.007166202;0.025426524;0.033672154;0.032802615
1989;333.5;335.91;332.46;335.9;0.007166202;174880000;-0.145217264;3.45;0.010270914;-0.006638881;0.018606728;0.023876154;0.030157785
1989;335.9;335.9;333.44;333.67;-0.006638881;136260000;-0.220837145;2.46;0.007372554;0.000629364;0.037192436;0.047172356;0.020978811
1989;333.67;336.29;332.6;333.88;0.000629364;179270000;0.315646558;3.69;0.011051875;0.012489517;0.029561519;0.046334012;0.021894094
1989;333.88;338.05;333.19;338.05;0.012489517;188270000;0.050203604;4.86;0.014376572;0.011655081;0.018606715;0.026297885;0.019671646
1989;338.05;342;338.05;341.99;0.011655081;213680000;0.134965741;3.95;0.011550045;0.00046785;0.008041171;0.018304629;0.027866312
1989;341.94;342.96;341.3;342.15;0.00046785;180610000;-0.154764133;1.66;0.004851673;0.01148619;0.00517317;0.007569779;0.024462955
1989;342.13;346.08;342.02;346.08;0.01148619;166650000;-0.077293616;4.06;0.011731392;-0.006732547;0.009622053;-0.008726306;0.017365927
1989;346.08;347.99;342.93;343.75;-0.006732547;225280000;0.351815182;5.06;0.01472;0.001716364;0.016290909;0.002792727;0.017716364
1989;343.75;344.34;342.47;344.34;0.001716364;181760000;-0.193181818;1.87;0.005430679;0.001161643;0.007550677;0.00383342;0.018324911
