Symbol;Date;Open;High;Low;Close
BDIY:IND;17/11/2017;1371;1371;1371;1371
BDIY:IND;16/11/2017;1361;1361;1361;1361
BDIY:IND;15/11/2017;1374;1374;1374;1374
BDIY:IND;14/11/2017;1405;1405;1405;1405
BDIY:IND;13/11/2017;1445;1445;1445;1445
BDIY:IND;10/11/2017;1464;1464;1464;1464
BDIY:IND;09/11/2017;1481;1481;1481;1481
BDIY:IND;08/11/2017;1486;1486;1486;1486
BDIY:IND;07/11/2017;1477;1477;1477;1477
BDIY:IND;06/11/2017;1473;1473;1473;1473
BDIY:IND;03/11/2017;1476;1476;1476;1476
BDIY:IND;02/11/2017;1482;1482;1482;1482
BDIY:IND;01/11/2017;1496;1496;1496;1496
